record_id,source_row_number,dataset_version_id,source_record_identity,outer_fold,outer_role,inner_fold,split_seed,stratification_target
student-mat:dataset-version:1:source-row:143,143,1,student-mat:dataset-version:1:source-row:143,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:146,146,1,student-mat:dataset-version:1:source-row:146,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:147,147,1,student-mat:dataset-version:1:source-row:147,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:150,150,1,student-mat:dataset-version:1:source-row:150,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:152,152,1,student-mat:dataset-version:1:source-row:152,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:153,153,1,student-mat:dataset-version:1:source-row:153,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:154,154,1,student-mat:dataset-version:1:source-row:154,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:155,155,1,student-mat:dataset-version:1:source-row:155,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:156,156,1,student-mat:dataset-version:1:source-row:156,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:157,157,1,student-mat:dataset-version:1:source-row:157,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:158,158,1,student-mat:dataset-version:1:source-row:158,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:159,159,1,student-mat:dataset-version:1:source-row:159,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:160,160,1,student-mat:dataset-version:1:source-row:160,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:161,161,1,student-mat:dataset-version:1:source-row:161,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:162,162,1,student-mat:dataset-version:1:source-row:162,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:163,163,1,student-mat:dataset-version:1:source-row:163,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:165,165,1,student-mat:dataset-version:1:source-row:165,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:166,166,1,student-mat:dataset-version:1:source-row:166,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:167,167,1,student-mat:dataset-version:1:source-row:167,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:168,168,1,student-mat:dataset-version:1:source-row:168,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:169,169,1,student-mat:dataset-version:1:source-row:169,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:172,172,1,student-mat:dataset-version:1:source-row:172,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:173,173,1,student-mat:dataset-version:1:source-row:173,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:174,174,1,student-mat:dataset-version:1:source-row:174,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:176,176,1,student-mat:dataset-version:1:source-row:176,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:178,178,1,student-mat:dataset-version:1:source-row:178,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:179,179,1,student-mat:dataset-version:1:source-row:179,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:180,180,1,student-mat:dataset-version:1:source-row:180,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:181,181,1,student-mat:dataset-version:1:source-row:181,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:182,182,1,student-mat:dataset-version:1:source-row:182,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:183,183,1,student-mat:dataset-version:1:source-row:183,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:184,184,1,student-mat:dataset-version:1:source-row:184,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:186,186,1,student-mat:dataset-version:1:source-row:186,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:187,187,1,student-mat:dataset-version:1:source-row:187,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:189,189,1,student-mat:dataset-version:1:source-row:189,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:190,190,1,student-mat:dataset-version:1:source-row:190,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:191,191,1,student-mat:dataset-version:1:source-row:191,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:194,194,1,student-mat:dataset-version:1:source-row:194,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:195,195,1,student-mat:dataset-version:1:source-row:195,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:197,197,1,student-mat:dataset-version:1:source-row:197,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:199,199,1,student-mat:dataset-version:1:source-row:199,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:200,200,1,student-mat:dataset-version:1:source-row:200,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:201,201,1,student-mat:dataset-version:1:source-row:201,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:202,202,1,student-mat:dataset-version:1:source-row:202,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:203,203,1,student-mat:dataset-version:1:source-row:203,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:205,205,1,student-mat:dataset-version:1:source-row:205,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:206,206,1,student-mat:dataset-version:1:source-row:206,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:207,207,1,student-mat:dataset-version:1:source-row:207,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:208,208,1,student-mat:dataset-version:1:source-row:208,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:209,209,1,student-mat:dataset-version:1:source-row:209,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:210,210,1,student-mat:dataset-version:1:source-row:210,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:213,213,1,student-mat:dataset-version:1:source-row:213,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:215,215,1,student-mat:dataset-version:1:source-row:215,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:216,216,1,student-mat:dataset-version:1:source-row:216,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:219,219,1,student-mat:dataset-version:1:source-row:219,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:220,220,1,student-mat:dataset-version:1:source-row:220,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:222,222,1,student-mat:dataset-version:1:source-row:222,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:227,227,1,student-mat:dataset-version:1:source-row:227,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:228,228,1,student-mat:dataset-version:1:source-row:228,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:229,229,1,student-mat:dataset-version:1:source-row:229,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:230,230,1,student-mat:dataset-version:1:source-row:230,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:231,231,1,student-mat:dataset-version:1:source-row:231,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:232,232,1,student-mat:dataset-version:1:source-row:232,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:233,233,1,student-mat:dataset-version:1:source-row:233,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:235,235,1,student-mat:dataset-version:1:source-row:235,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:236,236,1,student-mat:dataset-version:1:source-row:236,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:237,237,1,student-mat:dataset-version:1:source-row:237,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:238,238,1,student-mat:dataset-version:1:source-row:238,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:239,239,1,student-mat:dataset-version:1:source-row:239,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:240,240,1,student-mat:dataset-version:1:source-row:240,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:242,242,1,student-mat:dataset-version:1:source-row:242,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:243,243,1,student-mat:dataset-version:1:source-row:243,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:246,246,1,student-mat:dataset-version:1:source-row:246,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:247,247,1,student-mat:dataset-version:1:source-row:247,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:250,250,1,student-mat:dataset-version:1:source-row:250,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:251,251,1,student-mat:dataset-version:1:source-row:251,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:252,252,1,student-mat:dataset-version:1:source-row:252,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:253,253,1,student-mat:dataset-version:1:source-row:253,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:254,254,1,student-mat:dataset-version:1:source-row:254,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:257,257,1,student-mat:dataset-version:1:source-row:257,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:258,258,1,student-mat:dataset-version:1:source-row:258,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:260,260,1,student-mat:dataset-version:1:source-row:260,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:261,261,1,student-mat:dataset-version:1:source-row:261,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:262,262,1,student-mat:dataset-version:1:source-row:262,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:263,263,1,student-mat:dataset-version:1:source-row:263,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:264,264,1,student-mat:dataset-version:1:source-row:264,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:265,265,1,student-mat:dataset-version:1:source-row:265,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:268,268,1,student-mat:dataset-version:1:source-row:268,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:269,269,1,student-mat:dataset-version:1:source-row:269,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:271,271,1,student-mat:dataset-version:1:source-row:271,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:272,272,1,student-mat:dataset-version:1:source-row:272,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:273,273,1,student-mat:dataset-version:1:source-row:273,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:274,274,1,student-mat:dataset-version:1:source-row:274,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:276,276,1,student-mat:dataset-version:1:source-row:276,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:277,277,1,student-mat:dataset-version:1:source-row:277,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:280,280,1,student-mat:dataset-version:1:source-row:280,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:283,283,1,student-mat:dataset-version:1:source-row:283,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:284,284,1,student-mat:dataset-version:1:source-row:284,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:286,286,1,student-mat:dataset-version:1:source-row:286,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:288,288,1,student-mat:dataset-version:1:source-row:288,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:289,289,1,student-mat:dataset-version:1:source-row:289,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:291,291,1,student-mat:dataset-version:1:source-row:291,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:292,292,1,student-mat:dataset-version:1:source-row:292,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:293,293,1,student-mat:dataset-version:1:source-row:293,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:296,296,1,student-mat:dataset-version:1:source-row:296,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:297,297,1,student-mat:dataset-version:1:source-row:297,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:298,298,1,student-mat:dataset-version:1:source-row:298,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:299,299,1,student-mat:dataset-version:1:source-row:299,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:300,300,1,student-mat:dataset-version:1:source-row:300,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:301,301,1,student-mat:dataset-version:1:source-row:301,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:302,302,1,student-mat:dataset-version:1:source-row:302,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:303,303,1,student-mat:dataset-version:1:source-row:303,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:304,304,1,student-mat:dataset-version:1:source-row:304,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:305,305,1,student-mat:dataset-version:1:source-row:305,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:306,306,1,student-mat:dataset-version:1:source-row:306,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:308,308,1,student-mat:dataset-version:1:source-row:308,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:311,311,1,student-mat:dataset-version:1:source-row:311,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:314,314,1,student-mat:dataset-version:1:source-row:314,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:315,315,1,student-mat:dataset-version:1:source-row:315,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:316,316,1,student-mat:dataset-version:1:source-row:316,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:318,318,1,student-mat:dataset-version:1:source-row:318,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:319,319,1,student-mat:dataset-version:1:source-row:319,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:320,320,1,student-mat:dataset-version:1:source-row:320,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:325,325,1,student-mat:dataset-version:1:source-row:325,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:327,327,1,student-mat:dataset-version:1:source-row:327,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:328,328,1,student-mat:dataset-version:1:source-row:328,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:330,330,1,student-mat:dataset-version:1:source-row:330,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:331,331,1,student-mat:dataset-version:1:source-row:331,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:334,334,1,student-mat:dataset-version:1:source-row:334,3,train,,42,G3_3class
